"Content ID","Content Type",Category,"Reaction Type",Score,agg_score
a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,15,74965
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,worried,12,74965
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,worried,12,74965
88cbf75c-79f0-42cb-8733-af670f39d6e0,audio,animals,"super love",75,74965
a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,15,74965
2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,love,65,74965
2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,interested,30,74965
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,photo,animals,heart,60,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,disgust,0,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,hate,5,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,cherish,70,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,hate,5,74965
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,photo,animals,like,50,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,disgust,0,74965
273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,indifferent,20,74965
273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,indifferent,20,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,disgust,0,74965
88cbf75c-79f0-42cb-8733-af670f39d6e0,audio,animals,adore,72,74965
88cbf75c-79f0-42cb-8733-af670f39d6e0,audio,animals,"super love",75,74965
88cbf75c-79f0-42cb-8733-af670f39d6e0,audio,animals,adore,72,74965
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,photo,animals,adore,72,74965
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,photo,animals,"super love",75,74965
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,photo,animals,adore,72,74965
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,photo,animals,adore,72,74965
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,intrigued,45,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,disgust,0,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,cherish,70,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,disgust,0,74965
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,scared,15,74965
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,dislike,10,74965
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,peeking,35,74965
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,photo,animals,dislike,10,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,intrigued,45,74965
273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,want,70,74965
df06cdab-afc8-4965-9b10-c270b0cafedf,photo,animals,adore,72,74965
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,"super love",75,74965
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,"super love",75,74965
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,worried,12,74965
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,worried,12,74965
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,"super love",75,74965
df06cdab-afc8-4965-9b10-c270b0cafedf,photo,animals,adore,72,74965
df06cdab-afc8-4965-9b10-c270b0cafedf,photo,animals,adore,72,74965
76898916-4024-4c32-909b-dd240879d76a,GIF,animals,peeking,35,74965
76898916-4024-4c32-909b-dd240879d76a,GIF,animals,peeking,35,74965
273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,worried,12,74965
273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,worried,12,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,heart,60,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,like,50,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,heart,60,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,like,50,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,like,50,74965
76898916-4024-4c32-909b-dd240879d76a,GIF,animals,hate,5,74965
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,hate,5,74965
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,hate,5,74965
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,peeking,35,74965
76898916-4024-4c32-909b-dd240879d76a,GIF,animals,hate,5,74965
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,disgust,0,74965
76898916-4024-4c32-909b-dd240879d76a,GIF,animals,peeking,35,74965
76898916-4024-4c32-909b-dd240879d76a,GIF,animals,hate,5,74965
76898916-4024-4c32-909b-dd240879d76a,GIF,animals,hate,5,74965
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,like,50,74965
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,peeking,35,74965
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,peeking,35,74965
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,indifferent,20,74965
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,indifferent,20,74965
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,indifferent,20,74965
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,indifferent,20,74965
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,dislike,10,74965
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,dislike,10,74965
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,interested,30,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,72,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,heart,60,74965
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,interested,30,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,72,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,72,74965
c0ea9b69-639e-42fe-8aa5-67f46036a17c,photo,animals,want,70,74965
724b9f31-8bdc-4152-b93f-4d3e457201ef,audio,animals,love,65,74965
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,video,animals,hate,5,74965
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,video,animals,indifferent,20,74965
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,video,animals,hate,5,74965
43450a12-1e4c-4a17-a846-9d8768984051,video,animals,peeking,35,74965
43450a12-1e4c-4a17-a846-9d8768984051,video,animals,scared,15,74965
43450a12-1e4c-4a17-a846-9d8768984051,video,animals,peeking,35,74965
43450a12-1e4c-4a17-a846-9d8768984051,video,animals,scared,15,74965
43450a12-1e4c-4a17-a846-9d8768984051,video,animals,heart,60,74965
43450a12-1e4c-4a17-a846-9d8768984051,video,animals,scared,15,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,disgust,0,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,disgust,0,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,heart,60,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,heart,60,74965
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,photo,animals,peeking,35,74965
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,interested,30,74965
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,interested,30,74965
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,interested,30,74965
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,adore,72,74965
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,indifferent,20,74965
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,disgust,0,74965
b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,hate,5,74965
2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,want,70,74965
2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,want,70,74965
2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,want,70,74965
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,photo,animals,adore,72,74965
f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,adore,72,74965
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,adore,72,74965
72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,adore,72,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,0,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,0,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,30,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,"super love",75,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,"super love",75,74965
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,video,animals,interested,30,74965
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,video,animals,interested,30,74965
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,video,animals,interested,30,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,15,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,15,74965
a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,intrigued,45,74965
72167d71-578d-428f-af6d-5a8a92e677af,photo,animals,heart,60,74965
72167d71-578d-428f-af6d-5a8a92e677af,photo,animals,like,50,74965
1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,hate,5,74965
1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,hate,5,74965
1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,want,70,74965
1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,want,70,74965
72167d71-578d-428f-af6d-5a8a92e677af,photo,animals,like,50,74965
72167d71-578d-428f-af6d-5a8a92e677af,photo,animals,heart,60,74965
c0ea9b69-639e-42fe-8aa5-67f46036a17c,photo,animals,heart,60,74965
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,audio,animals,want,70,74965
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,interested,30,74965
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,interested,30,74965
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,interested,30,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,15,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,15,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,"super love",75,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,30,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,15,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,30,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,30,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,15,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,0,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,"super love",75,74965
59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,0,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,"super love",75,74965
89cf06bc-e921-4cfd-bd16-d071757d90a2,video,animals,"super love",75,74965
89cf06bc-e921-4cfd-bd16-d071757d90a2,video,animals,"super love",75,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,intrigued,45,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,intrigued,45,74965
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,photo,animals,scared,15,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,love,65,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,like,50,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,"super love",75,74965
674507f9-c555-4876-89c7-c06b6db561c0,audio,animals,like,50,74965
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,video,animals,adore,72,74965
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,video,animals,adore,72,74965
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,video,animals,indifferent,20,74965
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,video,animals,adore,72,74965
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,video,animals,indifferent,20,74965
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,video,animals,indifferent,20,74965
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,video,animals,adore,72,74965
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,video,animals,indifferent,20,74965
909cbb46-9789-4e9d-9148-890e5c44a9e2,audio,animals,intrigued,45,74965
909cbb46-9789-4e9d-9148-890e5c44a9e2,audio,animals,intrigued,45,74965
909cbb46-9789-4e9d-9148-890e5c44a9e2,audio,animals,dislike,10,74965
909cbb46-9789-4e9d-9148-890e5c44a9e2,audio,animals,intrigued,45,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,worried,12,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,peeking,35,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,worried,12,74965
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,want,70,74965
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,want,70,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,adore,72,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,adore,72,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,adore,72,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,adore,72,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,adore,72,74965
b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,adore,72,74965
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,love,65,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,intrigued,45,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,intrigued,45,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,heart,60,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,worried,12,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,love,65,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,love,65,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,worried,12,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,worried,12,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,intrigued,45,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,interested,30,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,heart,60,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,heart,60,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,love,65,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,heart,60,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,heart,60,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,intrigued,45,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,love,65,74965
daeddfcc-c030-4674-8317-56a23ab81799,audio,animals,heart,60,74965
84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,want,70,74965
84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,cherish,70,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,adore,72,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,adore,72,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,cherish,70,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,cherish,70,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,dislike,10,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,cherish,70,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,cherish,70,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,like,50,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,like,50,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,cherish,70,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,adore,72,74965
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,audio,animals,dislike,10,74965
84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,want,70,74965
84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,intrigued,45,74965
84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,want,70,74965
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,video,animals,cherish,70,74965
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,video,animals,love,65,74965
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,video,animals,cherish,70,74965
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,video,animals,love,65,74965
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,photo,animals,disgust,0,74965
84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,want,70,74965
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,photo,animals,disgust,0,74965
88cbf75c-79f0-42cb-8733-af670f39d6e0,audio,animals,dislike,10,74965
88cbf75c-79f0-42cb-8733-af670f39d6e0,audio,animals,dislike,10,74965
84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,intrigued,45,74965
84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,hate,5,74965
595037a5-5e9a-42f6-8f50-a55827dc41ac,video,animals,adore,72,74965
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,love,65,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,heart,60,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,peeking,35,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,worried,12,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,heart,60,74965
429632b9-88c0-4163-a7ed-4272a04f7838,audio,animals,heart,60,74965
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,intrigued,45,74965
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,worried,12,74965
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,worried,12,74965
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,disgust,0,74965
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,disgust,0,74965
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,photo,animals,intrigued,45,74965
27ec2b21-a749-4181-b182-150a174fc277,GIF,animals,scared,15,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,scared,15,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,like,50,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,like,50,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,heart,60,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,heart,60,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,heart,60,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,like,50,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,scared,15,74965
5651450a-d330-46e6-bac9-c7c7e7defaf2,photo,animals,heart,60,74965
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,dislike,10,74965
89cb4504-fccd-40f4-945e-410f74ee4735,photo,animals,dislike,10,74965
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,indifferent,20,74965
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,hate,5,74965
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,hate,5,74965
76898916-4024-4c32-909b-dd240879d76a,GIF,animals,cherish,70,74965
8fe92544-5c15-4f77-bc40-c6e4b7d13674,GIF,animals,hate,5,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,70,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,15,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,15,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,"super love",75,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,"super love",75,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,"super love",75,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,30,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,30,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,30,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,30,74965
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,30,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,15,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,70,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,"super love",75,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,15,74965
0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,70,74965
8fe92544-5c15-4f77-bc40-c6e4b7d13674,GIF,animals,hate,5,74965
8fe92544-5c15-4f77-bc40-c6e4b7d13674,GIF,animals,disgust,0,74965
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,peeking,35,74965
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,peeking,35,74965
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,peeking,35,74965
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,peeking,35,74965
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,intrigued,45,74965
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,like,50,74965
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,"super love",75,74965
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,intrigued,45,74965
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,like,50,74965
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,like,50,74965
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,intrigued,45,74965
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,"super love",75,74965
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,indifferent,20,74965
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,GIF,animals,indifferent,20,74965
724b9f31-8bdc-4152-b93f-4d3e457201ef,audio,animals,peeking,35,74965
724b9f31-8bdc-4152-b93f-4d3e457201ef,audio,animals,peeking,35,74965
724b9f31-8bdc-4152-b93f-4d3e457201ef,audio,animals,disgust,0,74965
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,hate,5,74965
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,dislike,10,74965
c24f4499-faae-4ff0-baf1-4be6a9061aa1,audio,animals,hate,5,74965
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,heart,60,74965
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,heart,60,74965
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,interested,30,74965
18cb1ce7-fb66-4a56-8042-e38c9593ade1,photo,animals,scared,15,74965
18cb1ce7-fb66-4a56-8042-e38c9593ade1,photo,animals,"super love",75,74965
18cb1ce7-fb66-4a56-8042-e38c9593ade1,photo,animals,"super love",75,74965
18cb1ce7-fb66-4a56-8042-e38c9593ade1,photo,animals,worried,12,74965
18cb1ce7-fb66-4a56-8042-e38c9593ade1,photo,animals,scared,15,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,like,50,74965
07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,animals,intrigued,45,74965
07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,animals,cherish,70,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,hate,5,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,cherish,70,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,"super love",75,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,disgust,0,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,love,65,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,interested,30,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,interested,30,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,dislike,10,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,interested,30,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,scared,15,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,intrigued,45,74965
07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,animals,hate,5,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,want,70,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,hate,5,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,cherish,70,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,worried,12,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,cherish,70,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,indifferent,20,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,love,65,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,dislike,10,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,dislike,10,74965
4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,like,50,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,interested,30,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,like,50,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,"super love",75,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,dislike,10,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,hate,5,74965
4478d98e-43e8-4dc0-884d-c1115aa8b970,audio,animals,worried,12,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,intrigued,45,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,indifferent,20,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,dislike,10,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,cherish,70,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,worried,12,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,"super love",75,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,"super love",75,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,indifferent,20,74965
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,worried,12,74965
